@logo      B&M-General Particle Tracer
numderivs           0
cputime     5.000e+00
position    3.850e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
  -2.835e-09 -4.504e-09  3.850e-01  5.322e-09 -2.777e-03 -3.510e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.220e+02 
   1.535e-08  7.765e-09  3.850e-01  1.721e-08  5.861e-03  3.608e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.230e+02 
  -2.342e-09  1.700e-09  3.850e-01  2.894e-09 -3.198e-03  1.726e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.240e+02 
  -8.373e-10 -1.373e-08  3.850e-01  1.376e-08  1.800e-04 -6.363e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.250e+02 
   5.977e-09 -3.241e-09  3.850e-01  6.799e-09  4.244e-03 -2.974e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.260e+02 
   1.454e-10  1.912e-08  3.850e-01  1.912e-08  6.472e-04  7.335e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.270e+02 
  -3.849e-11 -3.009e-11  3.850e-01  4.886e-11 -4.181e-04 -1.949e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.280e+02 
   8.463e-09  9.493e-10  3.850e-01  8.516e-09  5.224e-03  4.543e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.290e+02 
  -2.029e-09  2.693e-09  3.850e-01  3.372e-09 -2.133e-03  3.049e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.300e+02 
  -6.049e-09 -1.367e-08  3.850e-01  1.495e-08 -2.716e-03 -5.814e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.310e+02 
   9.133e-10  6.390e-10  3.850e-01  1.115e-09  1.875e-03  1.874e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.320e+02 
